id	level	name	description	desc_add1	desc_add2
3089	8	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during a general physical attack.\0	a,none\0	a,none\0
3089	9	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during a general physical attack.\0	a,none\0	a,none\0
3089	10	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during a general physical attack.\0	a,none\0	a,none\0
3090	1	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3090	2	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3090	3	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3090	4	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3090	5	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3090	6	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3090	7	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3090	8	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3090	9	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3090	10	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during a general physical attack.\0	a,none\0	a,none\0
3091	1	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 5.\0	a,none\0	a,none\0
3091	2	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 5.\0	a,none\0	a,none\0
3091	3	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 6.\0	a,none\0	a,none\0
3091	4	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 6.\0	a,none\0	a,none\0
3091	5	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 6.\0	a,none\0	a,none\0
3091	6	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 7.\0	a,none\0	a,none\0
3091	7	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 7.\0	a,none\0	a,none\0
3091	8	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 7.\0	a,none\0	a,none\0
3091	9	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 8.\0	a,none\0	a,none\0
3091	10	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during a general physical attack. Effect 8.\0	a,none\0	a,none\0
3092	1	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 5.\0	a,none\0	a,none\0
3092	2	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 5.\0	a,none\0	a,none\0
3092	3	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 6.\0	a,none\0	a,none\0
3092	4	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 6.\0	a,none\0	a,none\0
3092	5	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 6.\0	a,none\0	a,none\0
3092	6	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 7.\0	a,none\0	a,none\0
3092	7	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 7.\0	a,none\0	a,none\0
3092	8	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 7.\0	a,none\0	a,none\0
3092	9	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 8.\0	a,none\0	a,none\0
3092	10	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during a general physical attack. Effect 8.\0	a,none\0	a,none\0
3093	1	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3093	2	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3093	3	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3093	4	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3093	5	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3093	6	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3093	7	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3093	8	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3093	9	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3093	10	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during a general physical attack.\0	a,none\0	a,none\0
3094	1	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3094	2	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3094	3	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3094	4	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3094	5	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3094	6	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3094	7	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3094	8	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3094	9	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3094	10	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.\0	a,none\0	a,none\0
3095	1	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 49.\0	a,none\0	a,none\0
3095	2	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 53.\0	a,none\0	a,none\0
3095	3	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 57.\0	a,none\0	a,none\0
3095	4	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 61.\0	a,none\0	a,none\0
3095	5	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 66.\0	a,none\0	a,none\0
3095	6	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 70.\0	a,none\0	a,none\0
3095	7	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 74.\0	a,none\0	a,none\0
3095	8	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 78.\0	a,none\0	a,none\0
3095	9	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 82.\0	a,none\0	a,none\0
3095	10	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during magic use. Power 88.\0	a,none\0	a,none\0
3096	1	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3096	2	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3096	3	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3096	4	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3096	5	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3096	6	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3096	7	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3096	8	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3096	9	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3096	10	a,Item Skill: Slow\0	a,Chance: Momentarily decreases the target's speed during magic use. Effect 3.\0	a,none\0	a,none\0
3097	1	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3097	2	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3097	3	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3097	4	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3097	5	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3097	6	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3097	7	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3097	8	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3097	9	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3097	10	a,Item Skill: Winter\0	a,Chance: Momentarily decreases the target's Atk. Spd. during magic use. Effect 3.\0	a,none\0	a,none\0
3098	1	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3098	2	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3098	3	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3098	4	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3098	5	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3098	6	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3098	7	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3098	8	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3098	9	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3098	10	a,Item Skill: Stun\0	a,Chance: Momentarily throws the target into a state of shock during magic use.\0	a,none\0	a,none\0
3099	1	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3099	2	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3099	3	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3099	4	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3099	5	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3099	6	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3099	7	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3099	8	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3099	9	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3099	10	a,Item Skill: Hold\0	a,Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.\0	a,none\0	a,none\0
3100	1	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3100	2	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3100	3	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3100	4	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3100	5	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3100	6	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3100	7	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3100	8	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3100	9	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3100	10	a,Item Skill: Sleep\0	a,Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.\0	a,none\0	a,none\0
3101	1	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3101	2	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3101	3	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3101	4	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3101	5	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3101	6	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3101	7	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3101	8	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3101	9	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3101	10	a,Item Skill: Paralyze\0	a,Chance: Momentarily throws the target into a state of paralysis during magic use.\0	a,none\0	a,none\0
3102	1	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3102	2	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3102	3	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3102	4	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3102	5	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3102	6	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3102	7	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3102	8	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3102	9	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3102	10	a,Item Skill: Medusa\0	a,Chance: Momentarily throws the target into a petrified state during magic use.\0	a,none\0	a,none\0
3103	1	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3103	2	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3103	3	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3103	4	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3103	5	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3103	6	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3103	7	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3103	8	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3103	9	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3103	10	a,Item Skill: Fear\0	a,Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.\0	a,none\0	a,none\0
3104	1	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 5.\0	a,none\0	a,none\0
3104	2	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 5.\0	a,none\0	a,none\0
3104	3	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 6.\0	a,none\0	a,none\0
3104	4	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 6.\0	a,none\0	a,none\0
3104	5	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 6.\0	a,none\0	a,none\0
3104	6	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 7.\0	a,none\0	a,none\0
3104	7	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 7.\0	a,none\0	a,none\0
3104	8	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 7.\0	a,none\0	a,none\0
3104	9	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 8.\0	a,none\0	a,none\0
3104	10	a,Item Skill: Poison\0	a,Chance: Momentarily throws the target into a poisoned state during magic use. Effect 8.\0	a,none\0	a,none\0
3105	1	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 5.\0	a,none\0	a,none\0
3105	2	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 5.\0	a,none\0	a,none\0
3105	3	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 6.\0	a,none\0	a,none\0
3105	4	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 6.\0	a,none\0	a,none\0
3105	5	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 6.\0	a,none\0	a,none\0
3105	6	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 7.\0	a,none\0	a,none\0
3105	7	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 7.\0	a,none\0	a,none\0
3105	8	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 7.\0	a,none\0	a,none\0
3105	9	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 8.\0	a,none\0	a,none\0
3105	10	a,Item Skill: Bleed\0	a,Chance: Momentarily throws the target into a bleeding state during magic use. Effect 8.\0	a,none\0	a,none\0
3106	1	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3106	2	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3106	3	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3106	4	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3106	5	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3106	6	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3106	7	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3106	8	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3106	9	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3106	10	a,Item Skill: Silence\0	a,Chance: Momentarily blocks the target's magic skill during magic use.\0	a,none\0	a,none\0
3107	1	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3107	2	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3107	3	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3107	4	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3107	5	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3107	6	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3107	7	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3107	8	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3107	9	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3107	10	a,Item Skill: Doom\0	a,Chance: Momentarily blocks all of the target's physical and magic skills during magic use.\0	a,none\0	a,none\0
3108	1	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 438.\0	a,none\0	a,none\0
3108	2	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 467.\0	a,none\0	a,none\0
3108	3	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 495.\0	a,none\0	a,none\0
3108	4	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 523.\0	a,none\0	a,none\0
3108	5	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 549.\0	a,none\0	a,none\0
3108	6	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 574.\0	a,none\0	a,none\0
3108	7	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 597.\0	a,none\0	a,none\0
3108	8	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 617.\0	a,none\0	a,none\0
3108	9	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 635.\0	a,none\0	a,none\0
3108	10	a,Item Skill: Aggression Up\0	a,Chance: Increases a target's urge to attack during a critical attack. Power 659.\0	a,none\0	a,none\0
3109	1	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 219.\0	a,none\0	a,none\0
3109	2	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 234.\0	a,none\0	a,none\0
3109	3	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 248.\0	a,none\0	a,none\0
3109	4	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 262.\0	a,none\0	a,none\0
3109	5	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 275.\0	a,none\0	a,none\0
3109	6	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 287.\0	a,none\0	a,none\0
3109	7	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 299.\0	a,none\0	a,none\0
3109	8	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 309.\0	a,none\0	a,none\0
3109	9	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 318.\0	a,none\0	a,none\0
3109	10	a,Item Skill: Aggression Down\0	a,Chance: Decreases a target's urge to attack during a critical attack. Power 330.\0	a,none\0	a,none\0
3110	1	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during a critical attack. Power 49.\0	a,none\0	a,none\0
3110	2	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during a critical attack. Power 53.\0	a,none\0	a,none\0
3110	3	a,Item Skill: Mana Burn\0	a,Chance: Burns up a target's MP during a critical attack. Power 57.\0	a,none\0	a,none\0
