skill_id	skill_level	oper_type	mp_consume	cast_range	cast_style	UNK_0	hit_time	is_magic	ani_char	desc	icon_name	icon_name2	is_ench	ench_skill_id	hp_consume	nonetext1	UNK_1	UNK_2	UNK_3	UNK_4	nonetext2
6504	10	0	0	75	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	11	0	0	77	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	12	0	0	78	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	13	0	0	80	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	14	0	0	80	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	15	0	0	81	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	16	0	0	82	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	17	0	0	82	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	18	0	0	83	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	19	0	0	83	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	20	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	21	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	22	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	23	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	24	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	25	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	26	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	27	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6504	28	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	1	0	0	13	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	2	0	0	20	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	3	0	0	28	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	4	0	0	38	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	5	0	0	50	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	6	0	0	61	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	7	0	0	65	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	8	0	0	69	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	9	0	0	73	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	10	0	0	75	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	11	0	0	77	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	12	0	0	78	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	13	0	0	80	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	14	0	0	80	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	15	0	0	81	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	16	0	0	82	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	17	0	0	82	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	18	0	0	83	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	19	0	0	83	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	20	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	21	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	22	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	23	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	24	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	25	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	26	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	27	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6505	28	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	1	0	0	13	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	2	0	0	20	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	3	0	0	28	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	4	0	0	38	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	5	0	0	50	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	6	0	0	61	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	7	0	0	65	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	8	0	0	69	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	9	0	0	73	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	10	0	0	75	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	11	0	0	77	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	12	0	0	78	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	13	0	0	80	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	14	0	0	80	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	15	0	0	81	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	16	0	0	82	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	17	0	0	82	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	18	0	0	83	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	19	0	0	83	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	20	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	21	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	22	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	23	0	0	84	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	24	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	25	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	26	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	27	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6506	28	0	0	85	900	1	3.00000000	0		6504	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	1	0	0	13	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	2	0	0	20	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	3	0	0	28	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	4	0	0	38	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	5	0	0	50	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	6	0	0	61	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	7	0	0	65	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	8	0	0	69	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	9	0	0	73	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	10	0	0	75	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	11	0	0	77	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	12	0	0	78	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	13	0	0	80	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	14	0	0	80	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	15	0	0	81	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	16	0	0	82	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	17	0	0	82	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	18	0	0	83	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	19	0	0	83	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	20	0	0	84	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	21	0	0	84	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	22	0	0	84	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	23	0	0	84	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	24	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	25	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	26	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	27	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6507	28	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	1	0	0	13	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	2	0	0	20	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	3	0	0	28	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	4	0	0	38	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	5	0	0	50	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	6	0	0	61	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	7	0	0	65	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	8	0	0	69	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	9	0	0	73	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	10	0	0	75	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	11	0	0	77	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	12	0	0	78	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	13	0	0	80	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	14	0	0	80	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	15	0	0	81	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	16	0	0	82	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	17	0	0	82	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	18	0	0	83	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	19	0	0	83	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	20	0	0	84	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	21	0	0	84	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	22	0	0	84	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	23	0	0	84	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	24	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	25	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	26	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	27	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6508	28	0	0	85	900	1	3.00000000	0		6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	1	0	0	13	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	2	0	0	20	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	3	0	0	28	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	4	0	0	38	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	5	0	0	50	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	6	0	0	61	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	7	0	0	65	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	8	0	0	69	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	9	0	0	73	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	10	0	0	75	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	11	0	0	77	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	12	0	0	78	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	13	0	0	80	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	14	0	0	80	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	15	0	0	81	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	16	0	0	82	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	17	0	0	82	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	18	0	0	83	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	19	0	0	83	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	20	0	0	84	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	21	0	0	84	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	22	0	0	84	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	23	0	0	84	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	24	0	0	85	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	25	0	0	85	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	26	0	0	85	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	27	0	0	85	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6509	28	0	0	85	900	1	3.00000000	0	D	6507	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	1	0	0	13	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	2	0	0	20	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	3	0	0	28	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	4	0	0	38	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	5	0	0	50	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	6	0	0	61	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	7	0	0	65	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	8	0	0	69	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	9	0	0	73	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	10	0	0	75	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	11	0	0	77	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	12	0	0	78	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	13	0	0	80	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	14	0	0	80	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	15	0	0	81	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	16	0	0	82	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	17	0	0	82	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	18	0	0	83	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	19	0	0	83	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	20	0	0	84	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	21	0	0	84	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	22	0	0	84	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	23	0	0	84	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	24	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	25	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	26	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	27	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6510	28	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	1	0	0	13	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	2	0	0	20	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	3	0	0	28	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	4	0	0	38	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	5	0	0	50	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	6	0	0	61	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	7	0	0	65	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	8	0	0	69	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	9	0	0	73	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	10	0	0	75	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	11	0	0	77	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	12	0	0	78	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	13	0	0	80	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	14	0	0	80	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	15	0	0	81	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	16	0	0	82	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	17	0	0	82	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	18	0	0	83	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	19	0	0	83	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	20	0	0	84	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	21	0	0	84	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	22	0	0	84	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	23	0	0	84	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	24	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	25	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	26	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	27	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6511	28	0	0	85	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6512	1	0	0	13	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6512	2	0	0	20	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6512	3	0	0	28	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6512	4	0	0	38	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6512	5	0	0	50	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6512	6	0	0	61	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6512	7	0	0	65	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
6512	8	0	0	69	4294967295	1	3.00000000	0		6510	icon.skill0000		0	0	0	a,none\0	0	-1	11	0	a,none\0
